Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^GSPC,2020-02-24,9101.4,9180.43,8949.6,8994.06,8994.06,7226283
^GSPC,2020-02-25,8994.06,9011.91,8937.49,8976.05,8976.05,9809826
^GSPC,2020-02-26,8976.05,8986.0,8922.78,8985.98,8985.98,8384390
^GSPC,2020-02-27,8985.98,9048.14,8818.57,8850.64,8850.64,5623173
^GSPC,2020-02-28,8850.64,8904.06,8597.7,8677.57,8677.57,4625230
^GSPC,2020-03-02,8677.57,8731.77,8591.4,8632.38,8632.38,9507783
^GSPC,2020-03-03,8632.38,8704.74,8553.46,8581.42,8581.42,8543184
^GSPC,2020-03-04,8581.42,8633.29,8528.01,8583.81,8583.81,9417455
^GSPC,2020-03-05,8583.81,8862.78,8529.7,8806.15,8806.15,1006362
^GSPC,2020-03-06,8806.15,8872.68,8726.81,8760.18,8760.18,6285254
^GSPC,2020-03-09,8760.18,8805.33,8672.62,8735.71,8735.71,8518727
^GSPC,2020-03-10,8735.71,8810.28,8679.48,8730.73,8730.73,6009561
^GSPC,2020-03-11,8730.73,8794.8,8665.0,8753.57,8753.57,830926
^GSPC,2020-03-12,8753.57,8774.41,8486.16,8557.13,8557.13,2096054
^GSPC,2020-03-13,8557.13,8584.22,8500.35,8525.97,8525.97,149229
^GSPC,2020-03-16,8525.97,8753.26,8460.85,8721.47,8721.47,1856917
^GSPC,2020-03-17,8721.47,8818.6,8712.77,8796.09,8796.09,905134
^GSPC,2020-03-18,8796.09,9101.71,8749.04,9051.87,9051.87,7877959
^GSPC,2020-03-19,9051.87,9139.01,8727.93,8805.71,8805.71,3419914
^GSPC,2020-03-20,8805.71,8881.68,8759.51,8768.73,8768.73,1711267
^GSPC,2020-03-23,8768.73,8853.69,8620.41,8680.92,8680.92,9862394
^GSPC,2020-03-24,8680.92,8745.94,8557.09,8634.22,8634.22,9776350
^GSPC,2020-03-25,8634.22,8706.34,8434.39,8457.31,8457.31,5112837
^GSPC,2020-03-26,8457.31,8487.2,8345.93,8363.23,8363.23,9740339
^GSPC,2020-03-27,8363.23,8660.56,8324.83,8590.63,8590.63,8088829
^GSPC,2020-03-30,8590.63,8624.86,8496.48,8575.39,8575.39,1799032
^GSPC,2020-03-31,8575.39,8598.07,8322.25,8366.63,8366.63,7633874
^GSPC,2020-04-01,8366.63,8436.25,8330.53,8432.26,8432.26,3864770
^GSPC,2020-04-02,8432.26,8438.73,8314.69,8357.65,8357.65,864853
^GSPC,2020-04-03,8357.65,8433.36,8116.69,8145.59,8145.59,2521094
^GSPC,2020-04-06,8145.59,8213.01,8072.58,8082.4,8082.4,7570627
^GSPC,2020-04-07,8082.4,8168.17,8049.81,8130.5,8130.5,1106085
^GSPC,2020-04-08,8130.5,8182.21,7883.37,7887.03,7887.03,387713
^GSPC,2020-04-09,7887.03,8047.81,7822.53,8038.08,8038.08,1756347
^GSPC,2020-04-10,8038.08,8043.25,7919.74,7966.23,7966.23,4177529
^GSPC,2020-04-13,7966.23,8160.73,7965.25,8087.14,8087.14,6506357
^GSPC,2020-04-14,8087.14,8103.31,7978.2,7985.48,7985.48,4855492
^GSPC,2020-04-15,7985.48,8219.79,7909.21,8183.63,8183.63,7140884
^GSPC,2020-04-16,8183.63,8258.66,7895.3,7943.88,7943.88,7525116
^GSPC,2020-04-17,7943.88,8075.85,7922.82,8031.05,8031.05,357220
^GSPC,2020-04-20,8031.05,8122.74,8011.89,8053.04,8053.04,4697234
^GSPC,2020-04-21,8053.04,8084.29,7984.5,8056.62,8056.62,576792
^GSPC,2020-04-22,8056.62,8056.64,7868.48,7915.28,7915.28,4023448
^GSPC,2020-04-23,7915.28,8125.98,7915.1,8080.26,8080.26,5094166
^GSPC,2020-04-24,8080.26,8085.4,7931.18,7964.77,7964.77,2428574
^GSPC,2020-04-27,7964.77,8078.41,7955.41,8052.65,8052.65,1138640
^GSPC,2020-04-28,8052.65,8315.31,8045.02,8249.05,8249.05,1243912
^GSPC,2020-04-29,8249.05,8330.1,7985.9,8055.34,8055.34,4333807
^GSPC,2020-04-30,8055.34,8192.28,8012.35,8174.43,8174.43,779462
^GSPC,2020-05-01,8174.43,8190.03,7986.29,7992.29,7992.29,2236198
^GSPC,2020-05-04,7992.29,8012.15,7772.74,7806.05,7806.05,6889020
^GSPC,2020-05-05,7806.05,7859.59,7778.29,7847.58,7847.58,1943347
^GSPC,2020-05-06,7847.58,7994.78,7837.93,7955.39,7955.39,4613992
^GSPC,2020-05-07,7955.39,8006.89,7930.12,7949.69,7949.69,9779935
^GSPC,2020-05-08,7949.69,8137.31,7898.27,8062.94,8062.94,129276
^GSPC,2020-05-11,8062.94,8095.48,7878.53,7881.39,7881.39,8281173
^GSPC,2020-05-12,7881.39,7950.17,7830.73,7860.36,7860.36,3655155
^GSPC,2020-05-13,7860.36,8021.17,7820.15,7948.08,7948.08,444693
^GSPC,2020-05-14,7948.08,8127.93,7931.11,8053.49,8053.49,8904767
^GSPC,2020-05-15,8053.49,8298.28,8028.7,8284.93,8284.93,8404254
^GSPC,2020-05-18,8284.93,8361.09,8099.6,8100.91,8100.91,6508201
^GSPC,2020-05-19,8100.91,8154.72,8041.06,8149.16,8149.16,6558917
^GSPC,2020-05-20,8149.16,8219.29,8139.25,8151.79,8151.79,5443773
^GSPC,2020-05-21,8151.79,8199.93,8048.37,8124.54,8124.54,9883509
^GSPC,2020-05-22,8124.54,8270.04,8078.83,8199.22,8199.22,6246321
^GSPC,2020-05-25,8199.22,8330.42,8164.29,8304.8,8304.8,5662278
^GSPC,2020-05-26,8304.8,8355.19,8041.81,8091.15,8091.15,7424232
^GSPC,2020-05-27,8091.15,8151.97,7923.13,7932.15,7932.15,6319955
^GSPC,2020-05-28,7932.15,7989.5,7881.54,7965.8,7965.8,1773937
^GSPC,2020-05-29,7965.8,8127.08,7945.22,8111.59,8111.59,1636929
^GSPC,2020-06-01,8111.59,8265.79,8031.79,8214.79,8214.79,9681845
^GSPC,2020-06-02,8214.79,8299.33,8165.76,8298.14,8298.14,274928
^GSPC,2020-06-03,8298.14,8417.48,8263.09,8359.43,8359.43,516610
^GSPC,2020-06-04,8359.43,8390.05,8214.2,8238.84,8238.84,3015792
^GSPC,2020-06-05,8238.84,8293.48,8157.6,8222.55,8222.55,1779752
^GSPC,2020-06-08,8222.55,8262.97,8046.87,8084.72,8084.72,9783356
^GSPC,2020-06-09,8084.72,8360.19,8082.55,8320.0,8320.0,6805836
^GSPC,2020-06-10,8320.0,8503.24,8284.22,8423.42,8423.42,3412550
^GSPC,2020-06-11,8423.42,8638.59,8347.25,8581.66,8581.66,621642
^GSPC,2020-06-12,8581.66,8845.16,8507.36,8762.95,8762.95,249240
^GSPC,2020-06-15,8762.95,8995.39,8726.57,8928.04,8928.04,1991892
^GSPC,2020-06-16,8928.04,9023.56,8860.79,8994.9,8994.9,733926
^GSPC,2020-06-17,8994.9,9053.15,8753.13,8774.43,8774.43,815875
^GSPC,2020-06-18,8774.43,8832.57,8577.85,8618.43,8618.43,8587775
^GSPC,2020-06-19,8618.43,8755.37,8583.7,8722.34,8722.34,5120640
^GSPC,2020-06-22,8722.34,9049.72,8677.91,8966.14,8966.14,2111646
^GSPC,2020-06-23,8966.14,8992.51,8783.86,8833.82,8833.82,7951720
^GSPC,2020-06-24,8833.82,8983.02,8820.98,8961.94,8961.94,4572980
^GSPC,2020-06-25,8961.94,9036.84,8695.23,8732.09,8732.09,3110848
^GSPC,2020-06-26,8732.09,9005.41,8701.33,8959.95,8959.95,5000800
^GSPC,2020-06-29,8959.95,9048.83,8650.48,8730.84,8730.84,2332521
^GSPC,2020-06-30,8730.84,9011.37,8723.71,8954.25,8954.25,8549053
^GSPC,2020-07-01,8954.25,9145.02,8920.56,9065.62,9065.62,188533
^GSPC,2020-07-02,9065.62,9274.88,9018.95,9257.95,9257.95,4453130
^GSPC,2020-07-03,9257.95,9263.47,9002.64,9049.39,9049.39,7352676
^GSPC,2020-07-06,9049.39,9051.18,8753.38,8841.49,8841.49,796512
^GSPC,2020-07-07,8841.49,8988.49,8759.96,8944.27,8944.27,4256112
^GSPC,2020-07-08,8944.27,8972.98,8777.24,8826.69,8826.69,2294331
^GSPC,2020-07-09,8826.69,8858.2,8672.08,8749.15,8749.15,8952189
^GSPC,2020-07-10,8749.15,8998.69,8727.12,8975.03,8975.03,2438220
^GSPC,2020-07-13,8975.03,9070.02,8933.74,9018.91,9018.91,2501095
^GSPC,2020-07-14,9018.91,9058.23,8946.63,8989.5,8989.5,3207485
^GSPC,2020-07-15,8989.5,9003.33,8952.01,9000.77,9000.77,8842771
^GSPC,2020-07-16,9000.77,9105.62,8912.38,9027.45,9027.45,1568970
^GSPC,2020-07-17,9027.45,9031.72,8823.37,8906.61,8906.61,1679989
^GSPC,2020-07-20,8906.61,8929.59,8863.35,8916.06,8916.06,2178376
^GSPC,2020-07-21,8916.06,8968.56,8723.13,8754.65,8754.65,6376784
^GSPC,2020-07-22,8754.65,8808.65,8688.52,8762.64,8762.64,1926715
^GSPC,2020-07-23,8762.64,8847.0,8569.85,8636.12,8636.12,6970111
^GSPC,2020-07-24,8636.12,8721.68,8562.15,8614.77,8614.77,5597098
^GSPC,2020-07-27,8614.77,8669.73,8495.66,8505.85,8505.85,9126223
^GSPC,2020-07-28,8505.85,8742.35,8482.22,8705.9,8705.9,1497923
^GSPC,2020-07-29,8705.9,8776.05,8405.51,8461.14,8461.14,8099178
^GSPC,2020-07-30,8461.14,8679.18,8426.71,8636.12,8636.12,6921314
^GSPC,2020-07-31,8636.12,8794.15,8606.41,8757.23,8757.23,4327865
^GSPC,2020-08-03,8757.23,8768.34,8499.31,8560.08,8560.08,5581017
^GSPC,2020-08-04,8560.08,8840.44,8547.47,8813.43,8813.43,8692546
^GSPC,2020-08-05,8813.43,8843.18,8775.35,8786.99,8786.99,2813122
^GSPC,2020-08-06,8786.99,9019.47,8735.79,9003.49,9003.49,2290538
^GSPC,2020-08-07,9003.49,9110.13,8990.56,9042.74,9042.74,9305290
^GSPC,2020-08-10,9042.74,9106.04,8850.26,8908.11,8908.11,9666814
^GSPC,2020-08-11,8908.11,9086.28,8894.48,9019.9,9019.9,1573852
^GSPC,2020-08-12,9019.9,9322.15,9003.63,9290.45,9290.45,3383796
^GSPC,2020-08-13,9290.45,9489.6,9199.89,9460.84,9460.84,7551070
^GSPC,2020-08-14,9460.84,9786.02,9429.43,9733.63,9733.63,6411997
^GSPC,2020-08-17,9733.63,9920.51,9703.99,9872.13,9872.13,7242082
^GSPC,2020-08-18,9872.13,9942.02,9586.35,9630.27,9630.27,5305236
^GSPC,2020-08-19,9630.27,9658.89,9468.01,9481.41,9481.41,488204
^GSPC,2020-08-20,9481.41,9758.83,9418.69,9734.21,9734.21,2697610
^GSPC,2020-08-21,9734.21,9953.99,9643.27,9899.05,9899.05,1124169
^GSPC,2020-08-24,9899.05,9910.49,9719.07,9774.4,9774.4,3781424
^GSPC,2020-08-25,9774.4,10032.26,9687.1,9953.74,9953.74,5647362
^GSPC,2020-08-26,9953.74,9969.1,9926.03,9930.33,9930.33,2773088
^GSPC,2020-08-27,9930.33,10009.62,9576.56,9658.44,9658.44,9086946
^GSPC,2020-08-28,9658.44,9743.9,9374.4,9403.64,9403.64,7065729
^GSPC,2020-08-31,9403.64,9621.28,9319.84,9533.82,9533.82,8576853
^GSPC,2020-09-01,9533.82,9629.42,9501.18,9566.74,9566.74,7650148
^GSPC,2020-09-02,9566.74,9682.79,9535.53,9621.11,9621.11,5142747
^GSPC,2020-09-03,9621.11,9696.04,9351.36,9410.06,9410.06,2908005
^GSPC,2020-09-04,9410.06,9460.08,9312.09,9338.74,9338.74,6860544
^GSPC,2020-09-07,9338.74,9349.4,9240.72,9327.32,9327.32,3432363
^GSPC,2020-09-08,9327.32,9394.76,8972.46,9052.48,9052.48,2330442
^GSPC,2020-09-09,9052.48,9111.52,8984.88,9065.53,9065.53,7694364
^GSPC,2020-09-10,9065.53,9243.62,8992.5,9197.4,9197.4,6595980
^GSPC,2020-09-11,9197.4,9333.28,9158.94,9308.57,9308.57,874918
^GSPC,2020-09-14,9308.57,9364.35,9035.27,9077.91,9077.91,8596284
^GSPC,2020-09-15,9077.91,9104.67,8782.68,8858.83,8858.83,956792
^GSPC,2020-09-16,8858.83,8941.49,8693.69,8744.74,8744.74,606703
^GSPC,2020-09-17,8744.74,9010.48,8743.73,8929.18,8929.18,6879426
^GSPC,2020-09-18,8929.18,9152.77,8848.65,9130.82,9130.82,665172
^GSPC,2020-09-21,9130.82,9472.31,9118.24,9396.88,9396.88,7446478
^GSPC,2020-09-22,9396.88,9746.3,9342.36,9674.45,9674.45,7543775
^GSPC,2020-09-23,9674.45,9702.61,9511.71,9583.5,9583.5,6289230
^GSPC,2020-09-24,9583.5,9664.48,9583.23,9616.98,9616.98,9517497
^GSPC,2020-09-25,9616.98,9719.91,9524.89,9704.15,9704.15,6048196
^GSPC,2020-09-28,9704.15,9789.9,9587.48,9655.42,9655.42,7538539
^GSPC,2020-09-29,9655.42,9707.45,9640.24,9652.9,9652.9,1892705
^GSPC,2020-09-30,9652.9,9708.64,9587.33,9587.4,9587.4,1257625
^GSPC,2020-10-01,9587.4,9655.77,9284.82,9355.38,9355.38,7316405
^GSPC,2020-10-02,9355.38,9622.88,9332.8,9533.69,9533.69,105725
^GSPC,2020-10-05,9533.69,9604.25,9358.89,9433.63,9433.63,8857115
^GSPC,2020-10-06,9433.63,9517.97,9326.52,9348.72,9348.72,1501074
^GSPC,2020-10-07,9348.72,9495.83,9264.5,9412.04,9412.04,5034308
^GSPC,2020-10-08,9412.04,9448.79,9252.72,9292.66,9292.66,6080648
^GSPC,2020-10-09,9292.66,9310.82,9075.1,9145.72,9145.72,868438
^GSPC,2020-10-12,9145.72,9309.41,9128.38,9263.6,9263.6,8737028
^GSPC,2020-10-13,9263.6,9282.32,8980.62,9039.96,9039.96,5800110
^GSPC,2020-10-14,9039.96,9204.99,9033.16,9122.78,9122.78,2780683
^GSPC,2020-10-15,9122.78,9167.66,9082.33,9090.29,9090.29,8118007
^GSPC,2020-10-16,9090.29,9143.54,8798.36,8836.72,8836.72,3774261
^GSPC,2020-10-19,8836.72,8858.9,8562.62,8626.0,8626.0,2009194
^GSPC,2020-10-20,8626.0,8698.42,8583.29,8626.14,8626.14,5865098
^GSPC,2020-10-21,8626.14,8645.36,8334.5,8391.98,8391.98,7866661
^GSPC,2020-10-22,8391.98,8642.56,8360.04,8557.28,8557.28,6613564
^GSPC,2020-10-23,8557.28,8641.09,8513.51,8592.1,8592.1,2984861
^GSPC,2020-10-26,8592.1,8789.36,8533.79,8768.47,8768.47,191011
^GSPC,2020-10-27,8768.47,9109.71,8705.25,9021.2,9021.2,8947809
^GSPC,2020-10-28,9021.2,9104.96,8731.81,8758.89,8758.89,5962359
^GSPC,2020-10-29,8758.89,8995.09,8692.87,8930.21,8930.21,4611981
^GSPC,2020-10-30,8930.21,9008.89,8693.81,8713.4,8713.4,7662359
^GSPC,2020-11-02,8713.4,8884.04,8657.19,8835.94,8835.94,285089
^GSPC,2020-11-03,8835.94,8891.5,8644.62,8714.9,8714.9,9364369
^GSPC,2020-11-04,8714.9,8779.6,8628.26,8768.42,8768.42,8490624
^GSPC,2020-11-05,8768.42,8963.92,8712.14,8939.94,8939.94,7356750
^GSPC,2020-11-06,8939.94,9117.61,8853.92,9080.41,9080.41,509541
^GSPC,2020-11-09,9080.41,9133.91,8916.98,8968.06,8968.06,4805432
^GSPC,2020-11-10,8968.06,9030.36,8837.41,8923.82,8923.82,1102168
^GSPC,2020-11-11,8923.82,9097.98,8837.62,9053.02,9053.02,8315821
^GSPC,2020-11-12,9053.02,9107.06,9016.46,9067.79,9067.79,5836345
^GSPC,2020-11-13,9067.79,9083.99,8986.67,8988.64,8988.64,7566900
^GSPC,2020-11-16,8988.64,9050.57,8984.88,9000.45,9000.45,2097979
^GSPC,2020-11-17,9000.45,9085.98,8952.1,8963.92,8963.92,5331720
^GSPC,2020-11-18,8963.92,9116.88,8960.32,9063.76,9063.76,4326849
^GSPC,2020-11-19,9063.76,9146.22,8917.68,8995.89,8995.89,9463879
^GSPC,2020-11-20,8995.89,9032.68,8877.22,8954.9,8954.9,1917623
^GSPC,2020-11-23,8954.9,8982.08,8944.34,8950.82,8950.82,239412
^GSPC,2020-11-24,8950.82,8970.38,8817.4,8882.6,8882.6,1553614
^GSPC,2020-11-25,8882.6,8920.79,8706.93,8760.04,8760.04,4647973
^GSPC,2020-11-26,8760.04,8785.22,8691.73,8742.94,8742.94,5109222
^GSPC,2020-11-27,8742.94,8827.99,8717.08,8794.69,8794.69,1277958
^GSPC,2020-11-30,8794.69,8942.1,8759.76,8892.49,8892.49,1941053
^GSPC,2020-12-01,8892.49,8907.08,8779.34,8842.12,8842.12,4383674
^GSPC,2020-12-02,8842.12,8887.71,8504.89,8581.7,8581.7,9966236
^GSPC,2020-12-03,8581.7,8717.54,8500.33,8681.76,8681.76,9234948
^GSPC,2020-12-04,8681.76,8736.15,8626.6,8686.27,8686.27,8569704
^GSPC,2020-12-07,8686.27,8761.73,8556.23,8630.26,8630.26,3795117
^GSPC,2020-12-08,8630.26,8672.06,8547.25,8649.2,8649.2,4528749
^GSPC,2020-12-09,8649.2,8694.02,8566.81,8586.54,8586.54,3670917
^GSPC,2020-12-10,8586.54,8617.55,8423.15,8432.11,8432.11,656815
^GSPC,2020-12-11,8432.11,8471.28,8162.77,8215.02,8215.02,5152227
^GSPC,2020-12-14,8215.02,8452.1,8187.94,8371.68,8371.68,6361018
^GSPC,2020-12-15,8371.68,8591.16,8330.66,8568.77,8568.77,1572649
^GSPC,2020-12-16,8568.77,8582.81,8414.47,8448.97,8448.97,442645
^GSPC,2020-12-17,8448.97,8489.91,8168.79,8244.58,8244.58,6162862
^GSPC,2020-12-18,8244.58,8287.37,8235.69,8278.42,8278.42,4741515
^GSPC,2020-12-21,8278.42,8338.36,8220.93,8332.51,8332.51,3656055
^GSPC,2020-12-22,8332.51,8633.31,8317.21,8556.48,8556.48,1778491
^GSPC,2020-12-23,8556.48,8604.03,8467.86,8552.19,8552.19,1693116
^GSPC,2020-12-24,8552.19,8674.83,8534.41,8646.47,8646.47,7676109
^GSPC,2020-12-25,8646.47,8789.48,8593.94,8704.11,8704.11,2327727
^GSPC,2020-12-28,8704.11,8710.72,8456.77,8471.39,8471.39,9162580
^GSPC,2020-12-29,8471.39,8513.89,8426.24,8427.89,8427.89,3941123
^GSPC,2020-12-30,8427.89,8486.52,8364.0,8430.96,8430.96,7027014
^GSPC,2020-12-31,8430.96,8587.32,8375.29,8579.94,8579.94,7592490
^GSPC,2021-01-01,8579.94,8737.05,8507.02,8689.02,8689.02,9487819
^GSPC,2021-01-04,8689.02,8744.73,8667.02,8681.74,8681.74,2729017
^GSPC,2021-01-05,8681.74,8728.15,8383.19,8465.53,8465.53,7427650
^GSPC,2021-01-06,8465.53,8520.92,8348.27,8429.18,8429.18,4435892
^GSPC,2021-01-07,8429.18,8448.73,8207.11,8283.68,8283.68,7552742
^GSPC,2021-01-08,8283.68,8409.37,8202.15,8350.07,8350.07,795040
^GSPC,2021-01-11,8350.07,8394.9,8316.58,8383.19,8383.19,3373104
^GSPC,2021-01-12,8383.19,8447.13,8347.23,8429.9,8429.9,1316100
^GSPC,2021-01-13,8429.9,8488.11,8148.3,8211.77,8211.77,3779885
^GSPC,2021-01-14,8211.77,8369.58,8167.16,8369.13,8369.13,5392949
^GSPC,2021-01-15,8369.13,8451.78,8316.98,8389.44,8389.44,3802976
^GSPC,2021-01-18,8389.44,8485.27,8351.36,8436.96,8436.96,9688884
^GSPC,2021-01-19,8436.96,8669.96,8369.85,8647.7,8647.7,1908684
^GSPC,2021-01-20,8647.7,8861.75,8600.85,8825.42,8825.42,2803030
^GSPC,2021-01-21,8825.42,9088.09,8740.44,9007.92,9007.92,7235358
^GSPC,2021-01-22,9007.92,9269.75,8953.26,9249.87,9249.87,3382818
^GSPC,2021-01-25,9249.87,9367.72,9211.55,9359.56,9359.56,1716777
^GSPC,2021-01-26,9359.56,9368.32,9209.84,9285.59,9285.59,8075737
^GSPC,2021-01-27,9285.59,9481.65,9233.66,9448.68,9448.68,627595
^GSPC,2021-01-28,9448.68,9671.2,9378.02,9636.43,9636.43,113583
^GSPC,2021-01-29,9636.43,9697.3,9477.0,9554.84,9554.84,1502995
^GSPC,2021-02-01,9554.84,9867.21,9499.18,9790.54,9790.54,9055364
^GSPC,2021-02-02,9790.54,10120.16,9700.81,10063.47,10063.47,9231095
^GSPC,2021-02-03,10063.47,10151.97,9886.03,9917.33,9917.33,3277694
^GSPC,2021-02-04,9917.33,9936.72,9616.47,9645.74,9645.74,3001487
^GSPC,2021-02-05,9645.74,9687.2,9385.68,9447.94,9447.94,6870354
^GSPC,2021-02-08,9447.94,9775.0,9369.43,9694.05,9694.05,6888422
^GSPC,2021-02-09,9694.05,9696.51,9569.19,9580.33,9580.33,3555910
^GSPC,2021-02-10,9580.33,9891.7,9570.1,9842.97,9842.97,7748275
^GSPC,2021-02-11,9842.97,9914.65,9790.95,9865.05,9865.05,9604562
^GSPC,2021-02-12,9865.05,9894.11,9627.45,9639.7,9639.7,450356
^GSPC,2021-02-15,9639.7,9760.39,9564.19,9735.1,9735.1,4322037
^GSPC,2021-02-16,9735.1,9741.65,9515.87,9599.9,9599.9,8052080
^GSPC,2021-02-17,9599.9,9654.77,9275.64,9319.05,9319.05,8388683
^GSPC,2021-02-18,9319.05,9371.78,9257.51,9313.53,9313.53,1333684
^GSPC,2021-02-19,9313.53,9396.64,9088.09,9116.76,9116.76,4393621
^GSPC,2021-02-22,9116.76,9189.22,9036.22,9073.07,9073.07,4769659
^GSPC,2021-02-23,9073.07,9126.65,9007.92,9109.53,9109.53,3335211
^GSPC,2021-02-24,9109.53,9178.53,8992.8,8999.85,8999.85,6035666
^GSPC,2021-02-25,8999.85,9328.26,8958.42,9239.85,9239.85,2113612
^GSPC,2021-02-26,9239.85,9291.58,8986.81,9023.7,9023.7,6291689
^GSPC,2021-03-01,9023.7,9057.68,8893.08,8910.34,8910.34,9152003
^GSPC,2021-03-02,8910.34,9145.35,8895.53,9115.18,9115.18,5708467
^GSPC,2021-03-03,9115.18,9441.44,9069.78,9354.72,9354.72,3083344
^GSPC,2021-03-04,9354.72,9521.62,9319.61,9493.39,9493.39,7473070
^GSPC,2021-03-05,9493.39,9793.13,9426.29,9767.6,9767.6,7718845
^GSPC,2021-03-08,9767.6,9852.04,9730.16,9840.18,9840.18,2812536
^GSPC,2021-03-09,9840.18,9905.53,9582.9,9647.35,9647.35,4697829
^GSPC,2021-03-10,9647.35,9957.19,9575.28,9934.63,9934.63,8779855
^GSPC,2021-03-11,9934.63,10097.52,9899.29,10067.7,10067.7,6187694
^GSPC,2021-03-12,10067.7,10133.28,10000.55,10038.31,10038.31,5441979
^GSPC,2021-03-15,10038.31,10362.61,9994.05,10305.16,10305.16,6614199
^GSPC,2021-03-16,10305.16,10372.2,10207.67,10262.4,10262.4,4779273
^GSPC,2021-03-17,10262.4,10315.34,10108.09,10126.85,10126.85,5606948
^GSPC,2021-03-18,10126.85,10184.22,9781.78,9851.32,9851.32,1614872
^GSPC,2021-03-19,9851.32,10149.81,9827.03,10065.41,10065.41,6303194
^GSPC,2021-03-22,10065.41,10324.01,10033.45,10300.31,10300.31,8534096
^GSPC,2021-03-23,10300.31,10307.66,10217.67,10293.18,10293.18,3916894
^GSPC,2021-03-24,10293.18,10395.85,9978.13,9991.78,9991.78,275055
^GSPC,2021-03-25,9991.78,10001.09,9741.07,9813.65,9813.65,2444089
^GSPC,2021-03-26,9813.65,9903.67,9524.54,9600.73,9600.73,5477527
^GSPC,2021-03-29,9600.73,9621.91,9473.63,9542.02,9542.02,5808499
^GSPC,2021-03-30,9542.02,9584.38,9538.32,9553.77,9553.77,3360294
^GSPC,2021-03-31,9553.77,9616.85,9495.67,9548.9,9548.9,5393230
^GSPC,2021-04-01,9548.9,9564.5,9318.66,9337.23,9337.23,5064090
^GSPC,2021-04-02,9337.23,9456.67,9329.87,9444.26,9444.26,9963952
^GSPC,2021-04-05,9444.26,9447.24,9079.31,9167.07,9167.07,9548704
^GSPC,2021-04-06,9167.07,9436.38,9106.19,9419.24,9419.24,3605798
^GSPC,2021-04-07,9419.24,9509.62,9081.14,9169.68,9169.68,9392392
^GSPC,2021-04-08,9169.68,9237.69,9149.3,9158.43,9158.43,2109052
^GSPC,2021-04-09,9158.43,9164.54,9015.32,9061.17,9061.17,6093258
^GSPC,2021-04-12,9061.17,9233.67,9051.13,9160.23,9160.23,2299274
^GSPC,2021-04-13,9160.23,9369.35,9102.79,9294.86,9294.86,6003487
^GSPC,2021-04-14,9294.86,9391.97,9230.08,9316.04,9316.04,1994867
^GSPC,2021-04-15,9316.04,9320.4,9077.45,9101.6,9101.6,1567174
^GSPC,2021-04-16,9101.6,9353.07,9037.01,9300.53,9300.53,2709699
^GSPC,2021-04-19,9300.53,9421.48,9286.56,9400.81,9400.81,3381852
^GSPC,2021-04-20,9400.81,9472.01,9146.3,9204.39,9204.39,9311741
^GSPC,2021-04-21,9204.39,9224.22,9112.57,9194.32,9194.32,123569
^GSPC,2021-04-22,9194.32,9255.23,9123.32,9176.57,9176.57,5509095
^GSPC,2021-04-23,9176.57,9181.94,9003.57,9092.16,9092.16,9586417
^GSPC,2021-04-26,9092.16,9346.62,9013.89,9333.0,9333.0,9147627
^GSPC,2021-04-27,9333.0,9637.85,9317.73,9542.84,9542.84,6788705
^GSPC,2021-04-28,9542.84,9570.96,9390.31,9462.71,9462.71,7945041
^GSPC,2021-04-29,9462.71,9550.16,9276.92,9357.25,9357.25,6709473
^GSPC,2021-04-30,9357.25,9637.78,9288.16,9596.52,9596.52,6785546
^GSPC,2021-05-03,9596.52,9953.98,9592.72,9877.34,9877.34,2663342
^GSPC,2021-05-04,9877.34,10204.21,9852.13,10169.84,10169.84,614059
^GSPC,2021-05-05,10169.84,10216.08,10073.47,10092.6,10092.6,6083070
^GSPC,2021-05-06,10092.6,10127.31,9810.53,9886.93,9886.93,4279344
^GSPC,2021-05-07,9886.93,9952.24,9746.85,9785.86,9785.86,9536851
^GSPC,2021-05-10,9785.86,9932.25,9770.69,9859.59,9859.59,9266280
^GSPC,2021-05-11,9859.59,10022.06,9772.3,9982.75,9982.75,3571204
^GSPC,2021-05-12,9982.75,10008.85,9866.68,9929.58,9929.58,8059572
^GSPC,2021-05-13,9929.58,9992.93,9617.77,9712.0,9712.0,8062015
^GSPC,2021-05-14,9712.0,9844.35,9669.23,9788.77,9788.77,3971274
^GSPC,2021-05-17,9788.77,9856.49,9593.76,9605.11,9605.11,1445821
^GSPC,2021-05-18,9605.11,9738.18,9582.06,9718.62,9718.62,8110699
^GSPC,2021-05-19,9718.62,9764.01,9476.07,9516.16,9516.16,5210691
^GSPC,2021-05-20,9516.16,9604.72,9248.63,9249.32,9249.32,4496308
^GSPC,2021-05-21,9249.32,9345.3,9202.82,9343.75,9343.75,1678382
^GSPC,2021-05-24,9343.75,9675.29,9340.72,9603.65,9603.65,342430
^GSPC,2021-05-25,9603.65,9667.64,9362.37,9405.34,9405.34,2189526
^GSPC,2021-05-26,9405.34,9603.58,9377.53,9546.1,9546.1,9399594
^GSPC,2021-05-27,9546.1,9626.09,9520.22,9559.0,9559.0,6737474
^GSPC,2021-05-28,9559.0,9870.89,9499.88,9773.76,9773.76,6401989
^GSPC,2021-05-31,9773.76,9811.78,9452.87,9498.33,9498.33,8429757
^GSPC,2021-06-01,9498.33,9529.74,9364.0,9386.24,9386.24,651460
^GSPC,2021-06-02,9386.24,9436.22,9281.13,9342.59,9342.59,5913454
